2.561,0.023889,2.51,2.65
2.65,0.048209,2.52,2.68
2.556,0.072118,2.45,2.68
2.534,0.068967,2.45,2.68
2.532,0.068421,2.45,2.68
2.655,0.042043,2.49,2.68
2.662,0.023777,2.6,2.68
2.663,0.023189,2.6,2.689
2.66,0.028982,2.55,2.689
2.657,0.031151,2.55,2.68
2.655,0.038845,2.55,2.689
2.652,0.039243,2.55,2.689
2.649,0.039841,2.55,2.689
2.652,0.033861,2.55,2.73
2.648,0.042875,2.54,2.733
2.635,0.055315,2.52,2.733
2.63,0.058949,2.51,2.68
2.62,0.06228,2.51,2.68
2.622,0.063569,2.51,2.68
2.622,0.062551,2.51,2.68
2.619,0.062131,2.51,2.68
2.624,0.060667,2.51,2.68
2.617,0.057843,2.51,2.68
2.613,0.057847,2.51,2.68
2.581,0.059068,2.5,2.68
2.551,0.066284,2.45,2.68
2.532,0.063799,2.45,2.68
2.504,0.080548,2.42,2.68
2.501,0.085723,2.42,2.68
2.513,0.087705,2.42,2.68
2.669,0.039624,2.499,2.78
2.668,0.032636,2.499,2.68
2.668,0.032636,2.499,2.68
2.666,0.034099,2.499,2.68
2.67,0.019338,2.599,2.68
2.67,0.019338,2.599,2.68
2.67,0.019338,2.599,2.68
2.666,0.024093,2.599,2.68
2.658,0.03476,2.59,2.68
2.614,0.036237,2.57,2.68
2.608,0.033181,2.57,2.68
2.6,0.036014,2.56,2.68
2.582,0.014941,2.55,2.6
2.584,0.029781,2.54,2.68
2.574,0.021217,2.54,2.6
2.568,0.026137,2.52,2.6
2.564,0.025815,2.52,2.6
2.537,0.048574,2.48,2.6
2.53,0.049474,2.48,2.6
2.524,0.067521,2.399,2.68
2.671,0.018834,2.599,2.689
2.672,0.01882,2.599,2.689
2.672,0.018791,2.599,2.689
2.658,0.023538,2.599,2.689
2.656,0.024173,2.599,2.689
2.654,0.023918,2.599,2.689
2.648,0.024681,2.599,2.68
2.645,0.024931,2.599,2.68
2.644,0.025395,2.599,2.68
2.641,0.026365,2.599,2.689
2.636,0.025108,2.599,2.68
2.633,0.022401,2.599,2.68
2.63,0.0303,2.56,2.68
2.607,0.044604,2.53,2.68
2.576,0.062632,2.48,2.68
2.516,0.058364,2.45,2.68
2.496,0.072221,2.43,2.68
2.503,0.082966,2.42,2.68
2.613,0.028299,2.48,2.68
2.608,0.032645,2.48,2.629
2.583,0.057435,2.46,2.629
2.609,0.026286,2.48,2.629
2.609,0.02664,2.48,2.629
2.608,0.029439,2.48,2.62
2.61,0.029195,2.48,2.629
2.61,0.017936,2.549,2.62
2.617,0.014548,2.58,2.66
2.61,0.017816,2.549,2.62
2.614,0.01038,2.59,2.629
2.61,0.017816,2.549,2.62
2.607,0.02891,2.49,2.62
2.611,0.016817,2.549,2.62
2.609,0.016206,2.549,2.62
2.611,0.016817,2.549,2.62
2.604,0.025421,2.52,2.62
2.61,0.016852,2.549,2.62
2.583,0.052825,2.45,2.62
2.584,0.059811,2.44,2.62
2.448,0.10199,2.32,2.62
2.606,0.019715,2.549,2.62
2.597,0.045092,2.4,2.62
2.606,0.019909,2.549,2.62
2.605,0.01951,2.549,2.62
2.606,0.019715,2.549,2.62
2.606,0.018834,2.549,2.62
2.609,0.01631,2.58,2.62
2.608,0.018226,2.549,2.62
2.606,0.019715,2.549,2.62
2.608,0.018319,2.549,2.62
2.607,0.01805,2.549,2.62
2.608,0.014434,2.58,2.62
2.607,0.018773,2.549,2.62
2.607,0.018773,2.549,2.62
2.606,0.019271,2.549,2.62
2.606,0.018834,2.549,2.62
2.606,0.01907,2.549,2.62
2.606,0.018628,2.549,2.62
2.603,0.019633,2.549,2.62
2.607,0.017864,2.549,2.62
2.603,0.01959,2.549,2.62
2.607,0.018095,2.549,2.62
2.606,0.018834,2.549,2.62
2.606,0.017693,2.549,2.62
2.606,0.018131,2.549,2.62
2.6,0.021014,2.549,2.62
2.596,0.025639,2.54,2.62
2.585,0.025079,2.549,2.62
2.58,0.021468,2.549,2.62
2.576,0.022975,2.549,2.62
2.574,0.020882,2.549,2.62
2.574,0.018956,2.549,2.62
2.573,0.019526,2.549,2.62
2.572,0.018462,2.549,2.62
2.57,0.017128,2.549,2.62
2.571,0.018605,2.549,2.62
2.647,0.055354,2.549,2.69
2.681,0.028465,2.549,2.69
2.682,0.028374,2.549,2.69
2.681,0.028465,2.549,2.69
2.682,0.028284,2.549,2.69
2.68,0.028329,2.549,2.69
2.681,0.028171,2.549,2.69
2.683,0.013392,2.63,2.69
2.686,0.006377,2.67,2.69
2.683,0.011886,2.639,2.69
2.68,0.020184,2.6,2.69
2.68,0.020388,2.6,2.69
2.68,0.020183,2.6,2.69
2.68,0.020388,2.6,2.69
2.683,0.01153,2.639,2.69
2.683,0.011886,2.639,2.69
2.683,0.011603,2.639,2.69
2.683,0.011886,2.639,2.69
2.683,0.011239,2.639,2.69
2.68,0.018682,2.61,2.69
2.683,0.011239,2.639,2.69
2.683,0.011886,2.639,2.69
2.683,0.011239,2.639,2.69
2.683,0.011957,2.639,2.69
2.683,0.01153,2.639,2.69
2.682,0.01205,2.639,2.69
2.682,0.012148,2.639,2.69
2.683,0.011886,2.639,2.69
2.683,0.012231,2.639,2.69
2.683,0.011886,2.639,2.69
2.682,0.012148,2.639,2.69
2.683,0.011886,2.639,2.69
2.682,0.012148,2.639,2.69
2.682,0.0118,2.639,2.69
2.682,0.012148,2.639,2.69
2.682,0.0118,2.639,2.69
2.682,0.012148,2.639,2.69
2.682,0.0118,2.639,2.69
2.682,0.012148,2.639,2.69
2.682,0.0118,2.639,2.69
2.682,0.012148,2.639,2.69
2.683,0.011886,2.639,2.69
2.682,0.012148,2.639,2.69
2.682,0.0118,2.639,2.69
2.682,0.012391,2.639,2.69
2.682,0.012282,2.639,2.69
2.681,0.013017,2.639,2.69
2.681,0.012018,2.639,2.69
2.681,0.013017,2.639,2.69
2.681,0.012158,2.639,2.69
2.681,0.013017,2.639,2.69
2.68,0.011863,2.639,2.69
2.68,0.01354,2.64,2.69
2.683,0.0088495,2.66,2.699
2.678,0.010195,2.65,2.69
2.682,0.0081412,2.66,2.69
2.677,0.0093831,2.65,2.69
2.681,0.012468,2.639,2.69
2.681,0.018616,2.65,2.748
2.681,0.012532,2.639,2.69
2.678,0.010432,2.65,2.69
2.681,0.012468,2.639,2.69
2.672,0.027344,2.57,2.69
2.683,0.0083873,2.66,2.69
2.679,0.010788,2.65,2.69
2.683,0.0083873,2.66,2.69
2.678,0.010033,2.65,2.69
2.692,0.047272,2.66,2.9
2.678,0.010033,2.65,2.69
2.679,0.023563,2.58,2.69
2.678,0.010432,2.65,2.69
2.683,0.0082703,2.66,2.69
2.679,0.014818,2.65,2.72
2.683,0.0079162,2.66,2.69
2.679,0.012884,2.65,2.72
2.682,0.008165,2.66,2.69
2.68,0.017182,2.62,2.72
2.665,0.090973,2.23,2.69
2.68,0.016951,2.62,2.72
2.68,0.015133,2.62,2.69
2.678,0.01772,2.62,2.72
2.677,0.01547,2.62,2.69
2.678,0.017483,2.62,2.72
2.679,0.01754,2.62,2.72
2.68,0.012069,2.65,2.71
2.68,0.014855,2.62,2.69
2.677,0.017463,2.62,2.72
2.679,0.015631,2.62,2.69
2.679,0.017516,2.62,2.72
2.681,0.010376,2.65,2.69
2.677,0.017463,2.62,2.72
2.682,0.0086603,2.66,2.69
2.677,0.019235,2.62,2.72
2.68,0.014855,2.62,2.69
2.677,0.017463,2.62,2.72
2.68,0.01472,2.62,2.69
2.678,0.017293,2.62,2.72
2.68,0.014928,2.62,2.69
2.677,0.019953,2.62,2.72
2.677,0.014866,2.62,2.69
2.678,0.028028,2.62,2.78
2.682,0.01179,2.66,2.72
2.678,0.018319,2.62,2.72
2.68,0.008361,2.66,2.69
2.677,0.02081,2.62,2.72
2.679,0.011624,2.639,2.69
2.676,0.020662,2.62,2.72
2.681,0.0085794,2.66,2.69
2.674,0.027981,2.567,2.698
2.681,0.016813,2.62,2.72
2.678,0.018452,2.62,2.72
2.677,0.016557,2.62,2.69
2.678,0.01809,2.62,2.72
2.683,0.011,2.66,2.72
2.682,0.014266,2.64,2.72
2.682,0.0088979,2.66,2.699
2.679,0.018395,2.62,2.72
2.694,0.056023,2.639,2.88
2.674,0.02554,2.589,2.72
2.678,0.013561,2.639,2.69
2.668,0.044541,2.47,2.69
2.672,0.023372,2.607,2.69
2.681,0.01523,2.63,2.72
2.68,0.011294,2.64,2.69
2.676,0.019604,2.62,2.72
2.678,0.014828,2.63,2.69
2.678,0.018116,2.62,2.72
2.732,0.056392,2.62,2.79
2.767,0.028533,2.68,2.79
2.773,0.023367,2.68,2.79
2.773,0.013151,2.749,2.79
2.773,0.020149,2.7,2.79
2.773,0.012233,2.749,2.79
2.78,0.026296,2.73,2.886
2.869,0.026866,2.77,2.89
2.875,0.020591,2.799,2.9
2.87,0.027185,2.749,2.89
2.873,0.029149,2.749,2.9
2.871,0.027009,2.749,2.89
2.871,0.029515,2.749,2.9
2.877,0.027309,2.799,2.97
2.872,0.024834,2.799,2.9
2.877,0.027423,2.799,2.97
2.854,0.033176,2.8,2.89
2.832,0.029485,2.799,2.89
2.81,0.028092,2.7,2.87
2.812,0.018957,2.78,2.87
2.806,0.01711,2.77,2.84
2.811,0.02095,2.78,2.87
2.807,0.016751,2.77,2.84
2.811,0.025089,2.749,2.89
2.807,0.021035,2.749,2.84
2.808,0.018899,2.749,2.83
2.806,0.02092,2.749,2.84
2.812,0.013268,2.78,2.83
2.811,0.01585,2.77,2.84
2.816,0.020257,2.78,2.89
2.81,0.015994,2.77,2.84
2.81,0.018276,2.749,2.83
2.807,0.020076,2.749,2.84
2.812,0.02223,2.749,2.87
2.813,0.019519,2.77,2.87
2.812,0.011832,2.78,2.83
2.795,0.033675,2.67,2.83
2.822,0.03323,2.75,2.87
2.758,0.06604,2.65,2.83
2.813,0.028942,2.72,2.87
2.81,0.041681,2.65,2.87
2.798,0.046573,2.65,2.87
2.78,0.065638,2.65,2.87
2.792,0.043711,2.65,2.85
2.74,0.064807,2.67,2.87
2.758,0.058523,2.67,2.83
2.764,0.059372,2.68,2.87
2.809,0.019218,2.79,2.88
2.813,0.01572,2.78,2.85
2.811,0.012594,2.799,2.84
2.811,0.022789,2.76,2.88
2.808,0.030995,2.68,2.84
2.804,0.030288,2.67,2.83
2.803,0.030485,2.67,2.83
2.81,0.014855,2.78,2.84
2.81,0.013379,2.79,2.84
2.804,0.031001,2.679,2.84
2.816,0.018269,2.78,2.87
2.806,0.032703,2.679,2.85
2.811,0.015362,2.78,2.84
2.81,0.023979,2.75,2.85
2.807,0.022083,2.75,2.84
2.802,0.032469,2.679,2.84
2.809,0.014119,2.78,2.83
2.811,0.019562,2.76,2.84
2.812,0.016204,2.78,2.84
2.8,0.029957,2.679,2.84
2.81,0.014283,2.78,2.84
2.797,0.036408,2.676,2.84
2.801,0.025807,2.73,2.83
2.807,0.016207,2.78,2.83
2.804,0.030184,2.679,2.83
2.807,0.032546,2.674,2.87
2.814,0.012583,2.78,2.83
2.811,0.014697,2.78,2.83
2.802,0.032045,2.679,2.83
2.815,0.016613,2.78,2.86
2.802,0.029652,2.679,2.83
2.805,0.02365,2.73,2.83
2.799,0.034292,2.679,2.83
2.802,0.03161,2.679,2.83
2.811,0.014697,2.78,2.83
2.816,0.018726,2.78,2.88
2.812,0.012477,2.78,2.83
2.81,0.017559,2.75,2.83
2.804,0.02874,2.679,2.83
2.806,0.029346,2.679,2.83
2.81,0.013229,2.78,2.83
2.811,0.013638,2.78,2.83
2.805,0.029065,2.679,2.83
2.809,0.016912,2.75,2.83
2.809,0.028956,2.679,2.83
2.807,0.028866,2.679,2.83
2.806,0.028889,2.679,2.83
2.812,0.011648,2.78,2.83
2.815,0.01005,2.78,2.83
2.808,0.033824,2.679,2.85
2.808,0.033734,2.679,2.85
